state,year_label,substance_name,air_total_emission_kg_sum,water_emission_kg_sum,land_emission_kg_sum,facility_count
NSW,2015-2016,Chromium (VI) compounds,126.88044784708593,4.9658750000000005,88.09465462168733,76
NSW,2015-2016,Cobalt & compounds,1966.3575377674376,172.446929241,0.029226500000000002,113
NSW,2015-2016,Copper & compounds,49968.00488632392,30872.974048886997,17889.874403604063,254
NSW,2015-2016,Cumene (1-methylethylbenzene),6701.830154495711,0.0,34.9,122
NSW,2015-2016,Cyanide (inorganic) compounds,72155.03,85.0,0.0,6
NSW,2015-2016,Cyclohexane,23562.26754515019,0.0,0.0,64
NSW,2015-2016,Dibutyl phthalate,0.00031,0.0,0.0,1
NSW,2015-2016,Dichloromethane,73959.01951484397,0.0,2.313779652356994,18
NSW,2015-2016,Ethanol,1352408.8017989497,153201.87,332794.75,61
NSW,2015-2016,Ethyl acetate,36790.43955210349,0.0,0.0,14
NSW,2015-2016,Ethylbenzene,5658.943288164999,1145.08331,16.92199822699251,121
NSW,2015-2016,"Ethylene glycol (1,2-ethanediol)",240.33,0.0,1730.7060000000001,5
NSW,2015-2016,Ethylene oxide,50.579,0.0,0.0,2
NSW,2015-2016,Fluoride compounds,2442943.8856820506,538778.26324,18.5957515,188
NSW,2015-2016,Formaldehyde (methyl aldehyde),396262.61665646645,0.0,0.0,64
NSW,2015-2016,Glutaraldehyde,0.65,0.0,0.0,1
NSW,2015-2016,Hydrochloric acid,4586470.313127495,55160.0,0.0,68
NSW,2015-2016,Hydrogen sulfide,180036.88238200414,6881.7,5.1,22
NSW,2015-2016,Lead & compounds,38690.224434103795,105.135487754,57591.1391611779,270
NSW,2015-2016,Magnesium oxide fume,1285.7004743,0.0,0.0,19
NSW,2015-2016,Manganese & compounds,179245.81837146508,41877.483584991,7.649670583,176
NSW,2015-2016,Mercury & compounds,651.2288276764327,32.440493302296,8.650065153589578,267
NSW,2015-2016,Methanol,18593.0985737,0.0,0.0,14
NSW,2015-2016,Methyl ethyl ketone,2629.2745450675784,0.0,0.0,20
NSW,2015-2016,Methyl isobutyl ketone,13509.462582593802,0.0,0.0,12
NSW,2015-2016,Methyl methacrylate,229.0,0.0,0.0,2
NSW,2015-2016,Nickel & compounds,8060.457358682027,953.684237179,143.41871062304702,247
NSW,2015-2016,Nickel subsulfide,0.93,0.0,0.0,1
NSW,2015-2016,Nitric acid,20261.64,0.0,0.0,8
NSW,2015-2016,Organo-tin compounds,21.94,0.0,0.0,1
NSW,2015-2016,Oxides of Nitrogen,169342303.99648255,0.6,0.013,387
NSW,2015-2016,Particulate Matter ≤10.0 µm (PM10),116728784.2394104,0.0,0.0,389
NSW,2015-2016,Particulate Matter ≤2.5 µm (PM2.5),3548184.475661011,0.0,0.0,385
NSW,2015-2016,Phenol,22000.791739278,48.685,30.858264245399223,14
NSW,2015-2016,Phosphoric acid,467.859365,0.0,1.0,10
NSW,2015-2016,Polychlorinated dioxins and furans (TEQ),0.007919522949224909,0.0,1.682748714441451e-06,161
NSW,2015-2016,Polycyclic aromatic hydrocarbons (B[a]Peq),3036.85784019269,4.39,13.628314647745658,372
NSW,2015-2016,Selenium & compounds,525.2969646231929,57.504129999999996,16.600101,84
NSW,2015-2016,Styrene (ethenylbenzene),1934.0935266406923,0.0,0.0,17
NSW,2015-2016,Sulfur dioxide,182067193.72293746,0.0,0.0,384
NSW,2015-2016,Sulfuric acid,2677475.053437579,0.0,0.0,26
NSW,2015-2016,Tetrachloroethylene,207.764349354449,0.0,0.0,13
NSW,2015-2016,Toluene (methylbenzene),57436.071856282884,1147.06781,5.736021948878109,160
NSW,2015-2016,"Toluene-2,4-diisocyanate",1.3324,0.0,0.0,4
NSW,2015-2016,Total Nitrogen,0.0,21194825.58724,0.0,83
NSW,2015-2016,Total Phosphorus,0.0,2963323.83967,0.0,84
NSW,2015-2016,Total Volatile Organic Compounds,8424985.08651714,0.0,0.0,606
NSW,2015-2016,Trichloroethylene,67.15639160545126,0.0,0.0,12
NSW,2015-2016,Vinyl Chloride Monomer,55.42710305005306,0.0,12.02634360430518,17
NSW,2015-2016,Xylenes (individual or mixed isomers),56762.339479970906,0.41673000000000004,12.4,172
NSW,2015-2016,Zinc and compounds,115403.97720144226,36469.799426775,94277.25771408918,177
NSW,2015-2016,n-Hexane,30854.746510154157,0.0,0.0,80
NSW,2016-2017,"1,1,2-Trichloroethane",19.246644760970064,0.0,0.0,6
NSW,2016-2017,"1,2-Dichloroethane",146.39127553351344,0.0,3.0362409501185983,9
NSW,2016-2017,"1,3-Butadiene (vinyl ethylene)",381.3002675723691,0.0,0.0,20
NSW,2016-2017,Acetaldehyde,290.2615329261461,0.0,0.0,14
NSW,2016-2017,Acetic acid (ethanoic acid),4452.52555,15219.0001,0.0,13
NSW,2016-2017,Acetone,39795.40351765488,0.0,0.0,21
NSW,2016-2017,Acetonitrile,54.1553111736906,0.0,0.0,11
NSW,2016-2017,Acrolein,4.17701232,0.0,0.0,9
NSW,2016-2017,Acrylic acid,0.92,0.0,0.0,1
NSW,2016-2017,Acrylonitrile (2-propenenitrile),310.3665926987324,0.0,0.0,6
NSW,2016-2017,Ammonia (total),22900661.73386,14366046.8001,901619.7049533906,250
NSW,2016-2017,Antimony & compounds,506.6865947762969,2.426991852,20.048783071382747,58
NSW,2016-2017,Arsenic & compounds,3627.375972652338,238.976989108,118.61604665556604,235
NSW,2016-2017,Benzene,61289.339711796965,0.0,12.170391515638814,115
NSW,2016-2017,Beryllium & compounds,266.015962703983,6.1850790909999995,1.5743353561369273,197
NSW,2016-2017,"Biphenyl (1,1-biphenyl)",52.13163449375,0.0,0.0,2
NSW,2016-2017,Boron & compounds,417929.52450400696,59771.94745085,5.2948505,80
NSW,2016-2017,Cadmium & compounds,640.0150164946358,2.57633059,3.184010744166038,219
NSW,2016-2017,Carbon disulfide,20.3413485790191,0.0,0.0,7
NSW,2016-2017,Carbon monoxide,199515580.2917261,0.0,0.0,377
NSW,2016-2017,Chlorine & compounds,39228.9522415,33041.07,189548.0160594973,58
NSW,2016-2017,Chloroethane (ethyl chloride),232.7653599896982,0.0,0.0,7
NSW,2016-2017,Chloroform (trichloromethane),11.754827263760642,0.0,10.021198755743935,16
NSW,2016-2017,"Chlorophenols (di, tri, tetra)",0.0,0.0,0.15479728875204854,5
NSW,2016-2017,Chromium (III) compounds,10702.386896195863,105.777911759,19816.204631790697,256
NSW,2016-2017,Chromium (VI) compounds,143.8704863908156,3.5980000000000003,115.46343371001348,73
NSW,2016-2017,Cobalt & compounds,1907.2505672325185,148.815889222,4.4924836699999995,116
NSW,2016-2017,Copper & compounds,48098.38805474827,35603.807453044,14478.36219380104,251
NSW,2016-2017,Cumene (1-methylethylbenzene),3529.8989875233365,0.0,1.63,126
NSW,2016-2017,Cyanide (inorganic) compounds,81576.03,26.0,0.0,6
NSW,2016-2017,Cyclohexane,16660.408831007513,0.0,0.0,76
NSW,2016-2017,Dibutyl phthalate,0.00031,0.0,0.0,1
NSW,2016-2017,Dichloromethane,60662.652355406,0.0,133.55060180721833,17
NSW,2016-2017,Ethanol,1492626.3711827425,160138.4,379983.06,61
NSW,2016-2017,Ethyl acetate,33164.63223596742,0.0,0.0,13
NSW,2016-2017,Ethylbenzene,5866.479021685881,0.0,30.46039751048787,122
NSW,2016-2017,"Ethylene glycol (1,2-ethanediol)",174.8,0.0,4140.866,5
NSW,2016-2017,Ethylene oxide,33.634,0.0,0.0,2
NSW,2016-2017,Fluoride compounds,2695158.8915919834,555896.150139,61.50370100000001,170
NSW,2016-2017,Formaldehyde (methyl aldehyde),403599.757614577,0.0,0.0,56
NSW,2016-2017,Hydrochloric acid,4683983.017121261,0.0,0.0,62
NSW,2016-2017,Hydrogen sulfide,202158.47189716407,42165.2,5.1,20
NSW,2016-2017,Lead & compounds,37376.29514186095,59.269607015,67965.01584861055,284
NSW,2016-2017,Magnesium oxide fume,1209.22111,0.0,0.0,16
NSW,2016-2017,Manganese & compounds,165738.53007450007,24406.756220072002,1163.844483825,174
NSW,2016-2017,Mercury & compounds,485.53601706974035,18.50871773084,6.684618136767115,261
NSW,2016-2017,Methanol,18603.8766300375,0.0,0.0,13
NSW,2016-2017,Methyl ethyl ketone,2683.813002093323,0.0,18.7429788,19
NSW,2016-2017,Methyl isobutyl ketone,10823.932132949047,0.0,0.0,12
NSW,2016-2017,Methyl methacrylate,203.16,0.0,0.0,2
NSW,2016-2017,Nickel & compounds,7158.8523078649205,1031.864082216,196.64607194801619,241
NSW,2016-2017,Nickel subsulfide,1.3122,0.0,0.0,2
NSW,2016-2017,Nitric acid,23090.8317,0.0,0.0,8
NSW,2016-2017,Organo-tin compounds,32.92,0.0,0.0,1
NSW,2016-2017,Oxides of Nitrogen,168646044.53652135,0.6,0.013,374
NSW,2016-2017,Particulate Matter ≤10.0 µm (PM10),115264822.19979154,0.0,0.0,379
NSW,2016-2017,Particulate Matter ≤2.5 µm (PM2.5),3820513.122693499,0.0,0.0,372
NSW,2016-2017,Phenol,246.26724677184998,0.0,138.16915610650673,12
NSW,2016-2017,Phosphoric acid,631.9451300000001,0.0,3665.0,9
NSW,2016-2017,Polychlorinated dioxins and furans (TEQ),0.007405447007609066,0.0,9.712767827579516e-05,164
NSW,2016-2017,Polycyclic aromatic hydrocarbons (B[a]Peq),3307.3118615264575,14.0,1.427881024152965,360
NSW,2016-2017,Selenium & compounds,650.0395448302294,111.19818,17.1159111,85
NSW,2016-2017,Styrene (ethenylbenzene),2107.9208587200505,0.0,0.0,16
NSW,2016-2017,Sulfur dioxide,182029701.55052552,0.0,0.0,371
NSW,2016-2017,Sulfuric acid,1464235.840801513,39661.0,0.0,24
NSW,2016-2017,Tetrachloroethylene,310.4674333268531,0.0,0.0,12
NSW,2016-2017,Toluene (methylbenzene),53850.52497397612,0.0,124.78487895686253,151
NSW,2016-2017,"Toluene-2,4-diisocyanate",0.3524,0.0,0.0,4
NSW,2016-2017,Total Nitrogen,0.0,22374478.9168,0.0,84
NSW,2016-2017,Total Phosphorus,0.0,3168029.8849,0.0,85
NSW,2016-2017,Total Volatile Organic Compounds,8358851.691064303,0.0,0.0,590
NSW,2016-2017,Trichloroethylene,100.42627351848375,0.0,0.0,11
NSW,2016-2017,Vinyl Chloride Monomer,82.42288090521484,0.0,24.336963800474393,15
NSW,2016-2017,Xylenes (individual or mixed isomers),51298.56861425387,0.0045,0.37,166
NSW,2016-2017,Zinc and compounds,102618.147961779,41341.454507098,116179.03821969107,179
NSW,2016-2017,n-Hexane,28115.737734431546,0.0,0.75,85
NSW,2017-2018,"1,1,2-Trichloroethane",8.85824345321032,0.0,0.0,3
NSW,2017-2018,"1,2-Dichloroethane",305.88720406645865,0.0001,0.02584194810377359,6
NSW,2017-2018,"1,3-Butadiene (vinyl ethylene)",402.4814337846401,0.0,0.0,16
NSW,2017-2018,Acetaldehyde,311.6119426026139,0.0,0.0,11
NSW,2017-2018,Acetic acid (ethanoic acid),4281.349725153,12302.41,0.0,13
NSW,2017-2018,Acetone,33379.725346725696,0.0,0.0,18
NSW,2017-2018,Acetonitrile,20.822256248936508,0.0,0.0,5
NSW,2017-2018,Acrolein,4.49672272,0.0,0.0,9
NSW,2017-2018,Acrylic acid,0.946,0.0,0.0,1
NSW,2017-2018,Acrylonitrile (2-propenenitrile),135.1876866167365,0.0,0.0,3
NSW,2017-2018,Ammonia (total),19273190.09049362,14477285.239125,786557.4089101793,245
NSW,2017-2018,Antimony & compounds,542.78421322,1.542080448,0.16395685748490568,56
NSW,2017-2018,Arsenic & compounds,3871.927272548667,259.486264042,87.64404012734529,246
NSW,2017-2018,Benzene,49527.507222121916,0.0,0.0919152079839624,111
NSW,2017-2018,Beryllium & compounds,275.0581894569736,12.81449656,0.02932413508981132,201
NSW,2017-2018,"Biphenyl (1,1-biphenyl)",51.59225365,0.0,0.0,2
NSW,2017-2018,Boron & compounds,429388.681693248,51193.169391950396,4.11712,95
NSW,2017-2018,Cadmium & compounds,942.911963716343,3.344486292,3.8655641433452828,231
NSW,2017-2018,Carbon disulfide,14.504424844309984,0.0,0.0,4
NSW,2017-2018,Carbon monoxide,187249355.95116773,0.0,0.0,396
NSW,2017-2018,Chlorine & compounds,38006.7826,31681.824,3263.974938122642,60
NSW,2017-2018,Chlorine dioxide,115.5,0.0,0.0,1
NSW,2017-2018,Chloroethane (ethyl chloride),107.1679572422849,0.0,0.0,4
NSW,2017-2018,Chloroform (trichloromethane),7.026927182247583,0.0,0.9960416495009435,10
NSW,2017-2018,"Chlorophenols (di, tri, tetra)",0.0,0.0,0.001266939353292453,2
NSW,2017-2018,Chromium (III) compounds,11661.936115827182,85.56124377100001,19331.889678982036,285
NSW,2017-2018,Chromium (VI) compounds,172.44358533094248,7.4966099999999996,95.0447155065868,67
NSW,2017-2018,Cobalt & compounds,1919.0750797012997,70.01067029999999,0.1524058,124
NSW,2017-2018,Copper & compounds,70833.96037018254,32616.0513177288,3859.7446965197605,278
NSW,2017-2018,Cumene (1-methylethylbenzene),4599.64848675147,38.71725,4.0755,142
NSW,2017-2018,Cyanide (inorganic) compounds,61830.96,75.0,32.2,7
NSW,2017-2018,Cyclohexane,14951.928898409287,0.0,0.0,75
NSW,2017-2018,Dibutyl phthalate,0.00031,0.0,0.0,1
NSW,2017-2018,Dichloromethane,40992.056643191725,0.0,1.093045716566039,10
NSW,2017-2018,Ethanol,1077585.7606303268,120372.86,346287.32,56
NSW,2017-2018,Ethyl acetate,44360.487882430825,0.0,0.0,9
NSW,2017-2018,Ethylbenzene,5725.149163433853,0.0,9.848653299001885,124
NSW,2017-2018,"Ethylene glycol (1,2-ethanediol)",225.1,0.0,3429.0,5
NSW,2017-2018,Ethylene oxide,27.589,0.0,0.0,2
NSW,2017-2018,Fluoride compounds,2432397.405280941,485916.796254,17.75742,190
NSW,2017-2018,Formaldehyde (methyl aldehyde),406220.1434508423,0.0,0.0,52
NSW,2017-2018,Glutaraldehyde,1.54,0.0,0.0,1
NSW,2017-2018,Hydrochloric acid,4569379.178579529,0.09,0.0,61
NSW,2017-2018,Hydrogen sulfide,171917.14329110348,21045.489999999998,5.199999999999999,18
NSW,2017-2018,Lead & compounds,43106.395857851654,19.750990083,74882.78707377306,315
NSW,2017-2018,Magnesium oxide fume,1241.453331,0.0,0.0,13
NSW,2017-2018,Manganese & compounds,193857.07769403557,18377.273643525,9.410986,207
NSW,2017-2018,Mercury & compounds,415.61820663348715,17.154859015524,6.2219078968862265,285
NSW,2017-2018,Methanol,19063.8542641,0.0,0.0,12
NSW,2017-2018,Methyl ethyl ketone,1712.3940499697921,0.0,0.0,15
NSW,2017-2018,Methyl isobutyl ketone,14123.018979369284,0.0,0.0,8
NSW,2017-2018,Methyl methacrylate,169.0,0.0,0.0,2
NSW,2017-2018,Methylenebis (phenylisocyanate),0.0306,0.0,0.0,1
NSW,2017-2018,Nickel & compounds,7605.447967999132,683.86888014,116.73019961776414,269
NSW,2017-2018,Nickel subsulfide,3.06,0.0,0.0,2
NSW,2017-2018,Nitric acid,20977.91,0.0,0.0,8
NSW,2017-2018,Organo-tin compounds,26.1,0.0,0.0,1
NSW,2017-2018,Oxides of Nitrogen,169384725.00175378,0.0,0.0,394
NSW,2017-2018,Particulate Matter ≤10.0 µm (PM10),119361600.43444651,0.0,0.0,401
NSW,2017-2018,Particulate Matter ≤2.5 µm (PM2.5),3847551.6039136043,0.0,0.0,392
NSW,2017-2018,Phenol,4582.958042526,0.0,18.197994027943395,10
NSW,2017-2018,Phosphoric acid,616.9697486939999,0.0,3576.5,9
NSW,2017-2018,Polychlorinated dioxins and furans (TEQ),0.0076138594362675505,0.0,7.94942339320756e-07,170
NSW,2017-2018,Polycyclic aromatic hydrocarbons (B[a]Peq),3503.8078274608174,23.2956,2.0676210487025943,391
NSW,2017-2018,Selenium & compounds,636.862149547334,9.8992,12.950238,84
NSW,2017-2018,Styrene (ethenylbenzene),1806.5950577500157,0.0,0.0,11
NSW,2017-2018,Sulfur dioxide,182480127.00445193,0.0,0.0,392
NSW,2017-2018,Sulfuric acid,2114191.4810900805,56143.2,0.0,24
NSW,2017-2018,Tetrachloroethylene,143.2919372299832,0.0,0.0,6
NSW,2017-2018,Toluene (methylbenzene),48406.30317010552,0.0,1.018519872254718,149
NSW,2017-2018,"Toluene-2,4-diisocyanate",0.3524,0.0,0.0,4
NSW,2017-2018,Total Nitrogen,0.0,21219413.785,0.0,83
NSW,2017-2018,Total Phosphorus,0.0,2893136.803,0.0,84
NSW,2017-2018,Total Volatile Organic Compounds,8077660.859382422,0.0,0.0,614
NSW,2017-2018,Trichloroethylene,45.75151169450427,0.0,0.0,5
NSW,2017-2018,Vinyl Chloride Monomer,37.855816303043525,0.0,9.342367792415095,9
NSW,2017-2018,Xylenes (individual or mixed isomers),52309.27875578054,13.69995,1.4421,181
NSW,2017-2018,Zinc and compounds,140962.31050312388,37606.3119724894,129518.80207747105,201
NSW,2017-2018,n-Hexane,28786.875396730877,0.0,0.0,94
NSW,2018-2019,"1,1,2-Trichloroethane",0.267888414574108,0.0,0.0,1
NSW,2018-2019,"1,2-Dibromoethane",2.09,0.0,0.0,2
NSW,2018-2019,"1,2-Dichloroethane",12.290948537354787,0.02,0.00211849056603774,4
NSW,2018-2019,"1,3-Butadiene (vinyl ethylene)",382.33821305441086,0.0,0.0,15
NSW,2018-2019,Acetaldehyde,322.2716705813173,0.0,0.0,11
NSW,2018-2019,Acetic acid (ethanoic acid),3538.264055915,14026.34,0.0,14
NSW,2018-2019,Acetone,36620.79149618591,0.0,0.0,16
NSW,2018-2019,Acetonitrile,0.6808467591935109,0.0,0.0,3
NSW,2018-2019,Acrolein,5.0726688520000005,0.0,0.0,10
NSW,2018-2019,Acrylic acid,1.057,0.0,0.0,1
NSW,2018-2019,Acrylonitrile (2-propenenitrile),4.26854059985079,0.0,0.0,1
NSW,2018-2019,Ammonia (total),20161607.243553326,15398641.391,335401.1983018868,240
NSW,2018-2019,Antimony & compounds,603.445056243,1.47584,0.00738203773584906,56
NSW,2018-2019,Arsenic & compounds,3926.4475565069824,262.31172003,65.5849903,240
NSW,2018-2019,Benzene,55056.30179712841,0.014,0.00413841509433962,106
NSW,2018-2019,Beryllium & compounds,322.92183839901816,11.773694303,0.0093,196
NSW,2018-2019,"Biphenyl (1,1-biphenyl)",51.697479200000004,0.0,0.0,2
NSW,2018-2019,Boron & compounds,385841.046579457,71161.71563764999,4.028704,94
NSW,2018-2019,Cadmium & compounds,773.0604984699468,1.081650887,4.15902351,224
NSW,2018-2019,Carbon disulfide,10.142226861100331,0.0,0.0,2
NSW,2018-2019,Carbon monoxide,197758190.77525625,0.0,0.0,393
NSW,2018-2019,Chlorine & compounds,38972.9778,37047.95,1960.1109433962263,57
NSW,2018-2019,Chlorine dioxide,143.6,0.0,0.0,1
NSW,2018-2019,Chloroethane (ethyl chloride),3.3067856326226397,0.0,0.0,2
NSW,2018-2019,Chloroform (trichloromethane),3.2372880857103024,0.0,0.9262436226415095,8
NSW,2018-2019,"Chlorophenols (di, tri, tetra)",0.0,0.0,5.70430188679245e-05,1
NSW,2018-2019,Chromium (III) compounds,12893.977570523803,74.43769000500001,38577.8586301,289
NSW,2018-2019,Chromium (VI) compounds,187.6087062474172,8.720175399999999,133.0,60
NSW,2018-2019,Cobalt & compounds,2200.3257527504093,72.08490313,0.0924471,125
NSW,2018-2019,Copper & compounds,81538.6193327939,36626.848949592,3815.259825,265
NSW,2018-2019,Cumene (1-methylethylbenzene),3946.529535775328,0.0,4.22,145
NSW,2018-2019,Cyanide (inorganic) compounds,55287.450000000004,5.0,1752.12,7
NSW,2018-2019,Cyclohexane,15837.217066775502,0.0,0.0,74
NSW,2018-2019,Dichloromethane,20914.60086544378,0.0,0.0492135849056604,8
NSW,2018-2019,Ethanol,1096968.5770988723,147853.75,274675.56,55
NSW,2018-2019,Ethyl acetate,38917.14038103246,0.0,0.0,8
NSW,2018-2019,Ethylbenzene,5567.0446844010785,0.014,10.02448724528302,123
NSW,2018-2019,"Ethylene glycol (1,2-ethanediol)",154.96699999999998,0.0,4886.964,6
NSW,2018-2019,Ethylene oxide,0.708,0.0,0.0,2
NSW,2018-2019,Fluoride compounds,2644855.241084882,511236.407369,17.06413,192
NSW,2018-2019,Formaldehyde (methyl aldehyde),369044.11700643745,0.0,0.0,41
NSW,2018-2019,Glutaraldehyde,1.27,0.0,0.0,1
NSW,2018-2019,Hydrochloric acid,5647304.806013724,2.2,0.0,56
NSW,2018-2019,Hydrogen sulfide,165375.60983388973,14612.4,0.0,14
NSW,2018-2019,Lead & compounds,48279.96882088053,33.615172781,68559.4998758,310
NSW,2018-2019,Magnesium oxide fume,1296.3088723,0.0,0.0,14
NSW,2018-2019,Manganese & compounds,204933.11823760383,18821.823617514,13.676988,203
NSW,2018-2019,Mercury & compounds,613.5949948881776,37.583400632840004,6.16565851,290
NSW,2018-2019,Methanol,19240.55221394,0.0,0.0,13
NSW,2018-2019,Methyl ethyl ketone,1440.4196583997896,0.0,0.0,13
NSW,2018-2019,Methyl isobutyl ketone,13591.152369534622,0.0,0.0,6
NSW,2018-2019,Methyl methacrylate,160.79,0.0,0.0,1
NSW,2018-2019,Methylenebis (phenylisocyanate),16500.6308,0.0,0.0,2
NSW,2018-2019,Nickel & compounds,8752.58771857807,744.037888454,116.0628079,268
NSW,2018-2019,Nickel subsulfide,1.96,0.0,0.0,2
NSW,2018-2019,Nitric acid,26556.9663,0.0,0.0,7
NSW,2018-2019,Organo-tin compounds,26.1,0.0,0.0,1
NSW,2018-2019,Oxides of Nitrogen,179280042.02936167,0.0,1.58,392
NSW,2018-2019,Particulate Matter ≤10.0 µm (PM10),126870271.13843715,0.0,0.0,398
NSW,2018-2019,Particulate Matter ≤2.5 µm (PM2.5),4042120.6027490813,0.0,0.0,392
NSW,2018-2019,Phenol,6032.791658208,0.0,17.346502641509435,11
NSW,2018-2019,Phosphoric acid,584.475008195,0.0,0.0,8
NSW,2018-2019,Polychlorinated dioxins and furans (TEQ),0.00778537826005329,0.0,0.0,169
NSW,2018-2019,Polycyclic aromatic hydrocarbons (B[a]Peq),3438.9047778011236,45.0,10.484,389
NSW,2018-2019,Selenium & compounds,715.7699323180238,13.99636,10.644851,78
NSW,2018-2019,Styrene (ethenylbenzene),13070.339493429601,0.0,0.0,10
NSW,2018-2019,Sulfur dioxide,195761981.84964558,0.0,0.0,391
NSW,2018-2019,Sulfuric acid,1718955.9798047391,58446.0,0.0,23
NSW,2018-2019,Tetrachloroethylene,5.8185309603997,0.0,0.0,4
NSW,2018-2019,Toluene (methylbenzene),56057.68609542107,0.014,0.5658581132075472,147
NSW,2018-2019,"Toluene-2,4-diisocyanate",0.4124,0.0,0.0,4
NSW,2018-2019,Total Nitrogen,0.0,22952966.917,0.0,84
NSW,2018-2019,Total Phosphorus,0.0,3003612.44158,0.0,85
NSW,2018-2019,Total Volatile Organic Compounds,7940807.954964478,0.0,0.0,618
NSW,2018-2019,Trichloroethylene,1.3873891918937702,0.0,0.0,3
NSW,2018-2019,Vinyl Chloride Monomer,1.67170329341076,0.0,8.99147396226415,6
NSW,2018-2019,Xylenes (individual or mixed isomers),45501.38767128473,0.014,1.76,175
NSW,2018-2019,Zinc and compounds,137695.61719586005,35425.554806355,121766.74294235848,207
NSW,2018-2019,n-Hexane,47976.1945177643,0.0,0.0,91
NSW,2019-2020,"1,1,2-Trichloroethane",0.303202854645015,0.0,0.0,1
NSW,2019-2020,"1,2-Dibromoethane",0.54,0.0,0.0,2
NSW,2019-2020,"1,2-Dichloroethane",11.318022124589254,0.03,0.00276288409703504,4
NSW,2019-2020,"1,3-Butadiene (vinyl ethylene)",374.37588343175656,0.0,0.0,19
NSW,2019-2020,Acetaldehyde,342.117273235545,0.0,0.0,12
NSW,2019-2020,Acetic acid (ethanoic acid),5197.0608571793,14028.5,0.0,13
NSW,2019-2020,Acetone,38348.060437140346,0.0,0.0,16
NSW,2019-2020,Acetonitrile,0.7487322542807301,0.0,0.0,2
NSW,2019-2020,Acrolein,3.5632420860000003,0.0,0.0,9
NSW,2019-2020,Acrylic acid,1.142255,0.0,0.0,1
NSW,2019-2020,Acrylonitrile (2-propenenitrile),4.83124175825405,0.0,0.0,1
NSW,2019-2020,Ammonia (total),19743430.516734034,15619895.770100001,411607.3156660377,235
NSW,2019-2020,Antimony & compounds,1759.812293314,3.4190197600000003,0.0851614695955305,57
NSW,2019-2020,Arsenic & compounds,3479.1804384392867,302.422999572,816.8926964722909,240
NSW,2019-2020,Benzene,49056.527175343035,0.00375,0.00652267115902965,113
NSW,2019-2020,Beryllium & compounds,313.6970798038075,14.149718245,6.0941461843665765,188
