state_scope,state_full_name,provider_name,search_query,source_type,verification_level,place_id,display_name,formatted_address,suburb,state,postcode,latitude,longitude,national_phone_number,website_uri,google_maps_uri,business_status,primary_type,types,accepted_items,note,in_state_bbox,passes_name_filter,passes_state_filter,confidence_score,keep,data_quality_status,corrected_source_type,corrected_accepted_items,quality_reason,final_keep,manual_review_required
ACT,Australian Capital Territory,Coles,Coles battery recycling ACT Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJxVnalz61F2sRdhKFec4sedU,Coles Wanniassa,"Neighbourhood Centre, 12 Sangster Pl, Wanniassa ACT 2903, Australia",12 Sangster Pl,ACT,2903,-35.3912889,149.0854722,(02) 6284 0400,http://www.coles.com.au/find-stores/coles/act/wanniassa-4786,https://maps.google.com/?cid=15382375267574289014&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
ACT,Australian Capital Territory,Coles,Coles battery recycling ACT Australia,battery_drop_off,battery_dropoff_but_branch_check_recommended,ChIJvQ2H4by0F2sR4F8NQNDsTc8,Coles Woden,"Cnr Melrose & Hindmarsh Drives, Westfield Woden, Phillip ACT 2606, Australia",Westfield Woden,ACT,2606,-35.3468178,149.08531349999998,(02) 6232 5569,http://www.coles.com.au/find-stores/coles/act/phillip-848,https://maps.google.com/?cid=14937855918229774304&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,supermarket,supermarket|grocery_store|food_store|store|food|point_of_interest|establishment,used household batteries only; not a general e-waste provider,Battery-only supermarket drop-off candidate. Verify branch-level availability.,True,True,True,1.0,True,battery_only,battery_drop_off,household batteries only; not general e-waste,Supermarket or hardware chain treated as battery-only collection point.,True,False
ACT,Australian Capital Territory,JB Hi-Fi,JB Hi-Fi ACT Australia,retail_in_store,official_chain_program,ChIJkYzGjHqtF2sRcP0wAGug7Ho,JB Hi-Fi Belconnen - Westfield,"Westfield Belconnen Shopping Centre Store 97-98 Corner Benjamin Way &, Emu Bank, Belconnen ACT 2617, Australia",Emu Bank,ACT,2617,-35.2376326,149.0666517,(02) 6129 5700,https://www.jbhifi.com.au/pages/belconnen-westfield?utm_source=localmaps&utm_medium=organic&utm_campaign=belconnen-westfield,https://maps.google.com/?cid=8857630948556078448&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,electronics_store,electronics_store|cell_phone_store|point_of_interest|home_goods_store|store|service|establishment,"small consumer electronics, laptops, tablets, monitors, headphones, small home appliances",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"small consumer electronics, laptops, tablets, monitors, headphones, small home appliances",Official retail chain name matched post-processing rule.,True,False
ACT,Australian Capital Territory,JB Hi-Fi,JB Hi-Fi ACT Australia,retail_in_store,official_chain_program,ChIJcUr4-2VNFmsRg8bfIEwma2g,JB Hi-Fi City - Canberra,"Store Ff14/Level, 1 Bunda St, Canberra ACT 2601, Australia",1 Bunda St,ACT,2601,-35.2774157,149.1329549,(02) 6129 0900,https://www.jbhifi.com.au/pages/city-canberra?utm_source=localmaps&utm_medium=organic&utm_campaign=city-canberra,https://maps.google.com/?cid=7524149710863451779&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,electronics_store,electronics_store|home_goods_store|cell_phone_store|store|point_of_interest|service|establishment,"small consumer electronics, laptops, tablets, monitors, headphones, small home appliances",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"small consumer electronics, laptops, tablets, monitors, headphones, small home appliances",Official retail chain name matched post-processing rule.,True,False
ACT,Australian Capital Territory,JB Hi-Fi,JB Hi-Fi ACT Australia,retail_in_store,official_chain_program,ChIJ_wCXLjxMFmsR3V0Pxzr6-mY,JB Hi-Fi Fyshwick HOME,"Canberra Outlet Centre, Store T26/337 Canberra Ave, Fyshwick ACT 2609, Australia",Store T26/337 Canberra Ave,ACT,2609,-35.3365941,149.1783852,(02) 6133 7100,https://www.jbhifi.com.au/pages/fyshwick-home?utm_source=localmaps&utm_medium=organic&utm_campaign=fyshwick-home,https://maps.google.com/?cid=7420518466401033693&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,electronics_store,electronics_store|cell_phone_store|point_of_interest|home_goods_store|store|service|establishment,"small consumer electronics, laptops, tablets, monitors, headphones, small home appliances",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"small consumer electronics, laptops, tablets, monitors, headphones, small home appliances",Official retail chain name matched post-processing rule.,True,False
ACT,Australian Capital Territory,JB Hi-Fi,JB Hi-Fi ACT Australia,retail_in_store,official_chain_program,ChIJAfHrUYTKF2sRhMgg8exPdC4,JB Hi-Fi Tuggeranong HOME,"South.Point Tuggeranong, Store MM0003A, Lower Level, 210 Anketell St, Greenway ACT 2900, Australia",210 Anketell St,ACT,2900,-35.4153262,149.0663425,(02) 6121 4000,https://www.jbhifi.com.au/pages/tuggeranong-home?utm_source=localmaps&utm_medium=organic&utm_campaign=tuggeranong-home,https://maps.google.com/?cid=3347388302119454852&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,electronics_store,electronics_store|cell_phone_store|auto_parts_store|car_repair|supplier|point_of_interest|home_goods_store|store|service|establishment,"small consumer electronics, laptops, tablets, monitors, headphones, small home appliances",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"small consumer electronics, laptops, tablets, monitors, headphones, small home appliances",Official retail chain name matched post-processing rule.,True,False
ACT,Australian Capital Territory,JB Hi-Fi,JB Hi-Fi ACT Australia,retail_in_store,official_chain_program,ChIJ9aczy7y0F2sRZijHOWCA7AQ,JB Hi-Fi Woden - Westfield,"Westfield Woden Shopping Centre Store LG20B, Lower Ground 2 Level 222, Store LG20B/222 Keltie St, Phillip ACT 2606, Australia",Store LG20B/222 Keltie St,ACT,2606,-35.3450688,149.0857907,(02) 6132 4700,https://www.jbhifi.com.au/pages/woden-westfield?utm_source=localmaps&utm_medium=organic&utm_campaign=woden-westfield,https://maps.google.com/?cid=354799621429995622&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,electronics_store,electronics_store|cell_phone_store|point_of_interest|home_goods_store|store|service|establishment,"small consumer electronics, laptops, tablets, monitors, headphones, small home appliances",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"small consumer electronics, laptops, tablets, monitors, headphones, small home appliances",Official retail chain name matched post-processing rule.,True,False
ACT,Australian Capital Territory,Officeworks,Officeworks ACT Australia,retail_in_store,official_chain_program,ChIJ_5_JVDZn1moRLoQK0zUfuoY,Officeworks Belconnen,"5 Cohen St, Belconnen ACT 2617, Australia",5 Cohen St,ACT,2617,-35.2398229,149.0588908,(02) 6264 7600,https://www.officeworks.com.au/shop/officeworks/storelocator,https://maps.google.com/?cid=9708106262784934958&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,store,supplier|store|point_of_interest|establishment,"phones, cables, data accessories, printers and other office-tech recycling streams",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"phones, cables, data accessories, printers and other office-tech recycling streams",Official retail chain name matched post-processing rule.,True,False
ACT,Australian Capital Territory,Officeworks,Officeworks ACT Australia,retail_in_store,official_chain_program,ChIJ4fXRtWZNFmsRRFlxdvFXroA,Officeworks Braddon,"30 Mort St, Braddon ACT 2612, Australia",30 Mort St,ACT,2612,-35.2742758,149.1314656,(02) 6122 0000,https://www.officeworks.com.au/shop/officeworks/storelocator,https://maps.google.com/?cid=9272445377388304708&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,store,supplier|point_of_interest|store|establishment,"phones, cables, data accessories, printers and other office-tech recycling streams",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"phones, cables, data accessories, printers and other office-tech recycling streams",Official retail chain name matched post-processing rule.,True,False
ACT,Australian Capital Territory,Officeworks,Officeworks ACT Australia,retail_in_store,official_chain_program,ChIJ5ZksNkdMFmsRvBt50yVlhis,Officeworks Fyshwick,"1 Whyalla St, Fyshwick ACT 2609, Australia",1 Whyalla St,ACT,2609,-35.3343363,149.1715514,(02) 6131 9200,https://www.officeworks.com.au/shop/officeworks/storelocator,https://maps.google.com/?cid=3136305403646254012&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,store,supplier|point_of_interest|store|establishment,"phones, cables, data accessories, printers and other office-tech recycling streams",High-confidence retail chain candidate.,True,True,True,1.0,True,verified_dropoff,retail_in_store,"phones, cables, data accessories, printers and other office-tech recycling streams",Official retail chain name matched post-processing rule.,True,False
ACT,Australian Capital Territory,Optus,Optus store MobileMuster ACT Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJb_ETehmtF2sRtfDZp9sDp_c,Optus Belconnen,"shop 187/188 Benjamin Way, Belconnen ACT 2617, Australia",shop 187/188 Benjamin Way,ACT,2617,-35.237923300000006,149.0673349,(02) 7922 7655,https://www.optus.com.au/?utm_term=plcid_8675854682361002483&utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Optus%20Belconnen,https://maps.google.com/?cid=17845236290427678901&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|cell_phone_store|store|point_of_interest|service|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
ACT,Australian Capital Territory,Telstra,Telstra store MobileMuster ACT Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJm2TFUm9NFmsR-gfzZoGhDW8,Telstra Canberra,"Shop EG12A Canberra Centre, 148 Bunda St, Canberra ACT 2601, Australia",148 Bunda St,ACT,2601,-35.2781537,149.1331421,1800 344 106,https://www.telstra.com.au/,https://maps.google.com/?cid=8002229690057295866&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
ACT,Australian Capital Territory,Telstra,Telstra store MobileMuster ACT Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJm_yEBZxUFmsRk4ohjmrR1Co,Telstra Gungahlin,"Marketplace Gungahlin, Shop H56/30-33 Hibberson St, Gungahlin ACT 2912, Australia",Shop H56/30-33 Hibberson St,ACT,2912,-35.1850354,149.13316949999998,1800 324 986,https://www.telstra.com.au/,https://maps.google.com/?cid=3086321900236933779&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
ACT,Australian Capital Territory,Telstra,Telstra store MobileMuster ACT Australia,mobile_phone_drop_off,official_mobile_recycling_partner_but_branch_check_recommended,ChIJ_UP8pby0F2sRPnKTrJFvTPI,Telstra Woden,"Westfield Woden, Shop 112/8 Keltie St, Phillip ACT 2606, Australia",Shop 112/8 Keltie St,ACT,2606,-35.3462083,149.0854993,1800 566 061,https://www.telstra.com.au/,https://maps.google.com/?cid=17459452526864855614&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,telecommunications_service_provider,telecommunications_service_provider|point_of_interest|establishment,"mobile phones, chargers and mobile accessories through MobileMuster-style collection",Telecom retail candidate for phone recycling. Verify branch-level collection availability.,True,True,True,1.0,True,mobile_only,mobile_phone_drop_off,"mobile phones, chargers and mobile accessories only; verify branch availability",Mobile collection provider matched post-processing rule.,True,False
ACT,Australian Capital Territory,The Good Guys,The Good Guys ACT Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJZQe-8XmtF2sRPePHn5ckseM,The Good Guys Belconnen,"49 Lathlain St, Belconnen ACT 2617, Australia",49 Lathlain St,ACT,2617,-35.2406017,149.0635921,(02) 6252 4400,https://www.thegoodguys.com.au/stores/belconnen?utm_content=The+Good+Guys+Belconnen&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_1452658494132761312,https://maps.google.com/?cid=16406935151126766397&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|point_of_interest|store|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
ACT,Australian Capital Territory,The Good Guys,The Good Guys ACT Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJXbbvKzJMFmsR4AjAqHuGAv4,The Good Guys Fyshwick,"1 Barrier St, Fyshwick ACT 2609, Australia",1 Barrier St,ACT,2609,-35.3319944,149.17719359999998,(02) 6124 0400,https://www.thegoodguys.com.au/stores/fyshwick?utm_content=The+Good+Guys+Fyshwick&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_17797978529587283583,https://maps.google.com/?cid=18303339701257373920&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|store|point_of_interest|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
ACT,Australian Capital Territory,The Good Guys,The Good Guys ACT Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJZzfb34XKF2sRecylmI2yvdc,The Good Guys Tuggeranong,"South.Point Tuggeranong, Shop 3/76 Athllon Dr, Greenway ACT 2900, Australia",Shop 3/76 Athllon Dr,ACT,2900,-35.417085799999995,149.0641849,(02) 6286 0100,https://www.thegoodguys.com.au/stores/tuggeranong?utm_content=The+Good+Guys+Tuggeranong+-+Greenway&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_12583759731499878527,https://maps.google.com/?cid=15545777809973955705&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|store|point_of_interest|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
